time,plg_id,min,avg,max
2018-11-01,15800,1.0,4.0,9.0
2018-11-05,15800,1.0,4.0,9.0
2018-11-09,15800,1.0,4.0,9.0
2018-11-13,15800,1.0,3.0,9.0
2018-11-17,15800,1.0,4.0,9.0
2018-11-21,15800,1.0,4.0,9.0
2018-11-25,15800,1.0,4.0,9.0
2018-11-29,15800,1.0,4.0,9.0
2018-12-03,15800,1.0,5.0,9.0
2018-12-07,15800,1.0,5.0,9.0
2018-12-11,15800,1.0,5.0,9.0
2018-12-15,15800,1.0,5.0,9.0
2018-12-19,15800,1.0,5.0,9.0
2018-12-23,15800,1.0,5.0,9.0
2018-12-27,15800,1.0,5.0,9.0
2018-12-31,15800,1.0,5.0,9.0
2019-01-01,15850,1.0,6.0,9.0
2019-01-05,15850,1.0,6.0,9.0
2019-01-09,15850,1.0,5.0,9.0
2019-01-13,15850,1.0,5.0,9.0
2019-01-17,15850,1.0,6.0,9.0
2019-01-21,15850,1.0,5.0,9.0
2019-01-25,15850,1.0,6.0,9.0
2019-01-29,15850,1.0,6.0,9.0
2019-02-02,15850,1.0,6.0,9.0
2019-02-06,15850,1.0,6.0,9.0
2019-02-10,15850,1.0,6.0,9.0
2019-02-14,15850,1.0,6.0,9.0
2019-02-18,15850,1.0,6.0,9.0
2019-02-22,15850,1.0,6.0,9.0
2019-02-26,15850,1.0,6.0,9.0
2019-03-02,15850,1.0,6.0,9.0
2019-03-06,15850,1.0,6.0,9.0
2019-03-10,15850,1.0,6.0,9.0
2019-03-14,15850,1.0,6.0,9.0
2019-03-18,15850,1.0,5.0,9.0
2019-03-22,15850,1.0,5.0,9.0
2019-03-26,15850,1.0,5.0,9.0
2019-03-30,15850,1.0,5.0,9.0
2019-04-03,15850,1.0,6.0,9.0
2019-04-07,15850,1.0,6.0,9.0
2019-04-11,15850,1.0,6.0,9.0
2019-04-15,15850,1.0,6.0,9.0
2019-04-19,15850,1.0,8.0,9.0
2019-04-23,15850,1.0,6.0,9.0
2019-04-27,15850,1.0,6.0,9.0
2019-05-01,15850,1.0,6.0,9.0
2019-05-05,15850,1.0,6.0,9.0
2019-05-09,15850,1.0,5.0,9.0
2019-05-13,15850,1.0,5.0,9.0
2019-05-17,15850,1.0,5.0,9.0
2019-05-21,15850,1.0,5.0,9.0
2019-05-25,15850,1.0,6.0,9.0
2019-05-29,15850,1.0,6.0,9.0
2019-06-02,15850,1.0,5.0,9.0
2019-06-06,15850,1.0,5.0,9.0
2019-06-10,15850,1.0,6.0,9.0
2019-06-14,15850,1.0,5.0,9.0
2019-06-18,15850,1.0,5.0,9.0
2019-06-22,15850,1.0,5.0,9.0
2019-06-26,15850,1.0,5.0,9.0
2019-06-30,15850,1.0,5.0,9.0
2019-07-04,15850,1.0,3.0,9.0
2019-07-08,15850,1.0,3.0,9.0
2019-07-12,15850,1.0,4.0,9.0
2019-07-16,15850,1.0,3.0,9.0
2019-07-20,15850,1.0,3.0,9.0
2019-07-24,15850,1.0,3.0,9.0
2019-07-28,15850,1.0,3.0,9.0
2019-08-01,15850,1.0,2.0,9.0
2019-08-05,15850,1.0,2.0,9.0
2019-08-09,15850,1.0,2.0,9.0
2019-08-13,15850,1.0,2.0,9.0
2019-08-17,15850,1.0,2.0,9.0
2018-01-01,15850,1.0,5.0,9.0
2018-01-05,15850,1.0,5.0,9.0
2018-01-09,15850,1.0,5.0,9.0
2018-01-13,15850,1.0,4.0,9.0
2018-01-17,15850,1.0,4.0,9.0
2018-01-21,15850,1.0,4.0,9.0
2018-01-25,15850,1.0,4.0,9.0
2018-01-29,15850,1.0,4.0,9.0
2018-02-02,15850,1.0,5.0,9.0
2018-02-06,15850,1.0,5.0,9.0
2018-02-10,15850,1.0,5.0,9.0
2018-02-14,15850,1.0,5.0,9.0
2018-02-18,15850,1.0,5.0,9.0
2018-02-22,15850,1.0,4.0,9.0
2018-02-26,15850,1.0,4.0,9.0
2018-03-02,15850,1.0,5.0,9.0
2018-03-06,15850,1.0,5.0,9.0
2018-03-10,15850,1.0,5.0,9.0
2018-03-14,15850,1.0,5.0,9.0
2018-03-18,15850,1.0,5.0,9.0
2018-03-22,15850,1.0,5.0,9.0
2018-03-26,15850,1.0,4.0,9.0
2018-03-30,15850,1.0,4.0,9.0
2018-04-03,15850,1.0,5.0,9.0
2018-04-07,15850,1.0,5.0,9.0
2018-04-11,15850,1.0,5.0,9.0
2018-04-15,15850,1.0,5.0,9.0
2018-04-19,15850,1.0,5.0,9.0
2018-04-23,15850,1.0,5.0,9.0
2018-04-27,15850,1.0,5.0,9.0
2018-05-01,15850,1.0,5.0,9.0
2018-05-05,15850,1.0,5.0,9.0
2018-05-09,15850,1.0,5.0,9.0
2018-05-13,15850,1.0,5.0,9.0
2018-05-17,15850,1.0,5.0,9.0
2018-05-21,15850,1.0,6.0,9.0
2018-05-25,15850,1.0,6.0,9.0
2018-05-29,15850,1.0,5.0,9.0
2018-06-02,15850,1.0,5.0,9.0
2018-06-06,15850,1.0,4.0,9.0
2018-06-10,15850,1.0,4.0,9.0
2018-06-14,15850,1.0,4.0,9.0
2018-06-18,15850,1.0,4.0,9.0
2018-06-22,15850,1.0,4.0,9.0
2018-06-26,15850,1.0,4.0,9.0
2018-06-30,15850,1.0,4.0,9.0
2018-07-04,15850,1.0,3.0,9.0
2018-07-08,15850,1.0,2.0,9.0
2018-07-12,15850,1.0,3.0,9.0
2018-07-16,15850,1.0,3.0,9.0
2018-07-20,15850,1.0,3.0,9.0
2018-07-24,15850,1.0,3.0,9.0
2018-07-28,15850,1.0,3.0,9.0
2018-08-01,15850,1.0,2.0,9.0
2018-08-05,15850,1.0,2.0,9.0
2018-08-09,15850,1.0,2.0,9.0
2018-08-13,15850,1.0,2.0,9.0
2018-08-17,15850,1.0,2.0,9.0
2018-08-21,15850,1.0,2.0,9.0
2018-08-25,15850,1.0,2.0,9.0
2018-08-29,15850,1.0,2.0,9.0
2018-09-02,15850,1.0,2.0,9.0
2018-09-06,15850,1.0,2.0,9.0
2018-09-10,15850,1.0,2.0,9.0
2018-09-14,15850,1.0,2.0,9.0
2018-09-18,15850,1.0,2.0,9.0
2018-09-22,15850,1.0,2.0,9.0
2018-09-26,15850,1.0,2.0,9.0
2018-09-30,15850,1.0,2.0,9.0
2018-10-04,15850,1.0,2.0,9.0
2018-10-08,15850,1.0,2.0,9.0
2018-10-12,15850,1.0,2.0,9.0
2018-10-16,15850,1.0,2.0,9.0
2018-10-20,15850,1.0,3.0,9.0
2018-10-24,15850,1.0,3.0,9.0
2018-10-28,15850,1.0,3.0,9.0
2018-11-01,15850,1.0,4.0,9.0
2018-11-05,15850,1.0,4.0,9.0
2018-11-09,15850,1.0,4.0,9.0
2018-11-13,15850,1.0,4.0,9.0
2018-11-17,15850,1.0,4.0,9.0
2018-11-21,15850,1.0,4.0,9.0
2018-11-25,15850,1.0,4.0,9.0
2018-11-29,15850,1.0,4.0,9.0
2018-12-03,15850,1.0,6.0,9.0
2018-12-07,15850,1.0,6.0,9.0
2018-12-11,15850,1.0,6.0,9.0
2018-12-15,15850,1.0,6.0,9.0
2018-12-19,15850,1.0,6.0,9.0
2018-12-23,15850,1.0,6.0,9.0
2018-12-27,15850,1.0,6.0,9.0
2018-12-31,15850,1.0,6.0,9.0
2019-01-01,15900,1.0,6.0,9.0
2019-01-05,15900,1.0,6.0,9.0
2019-01-09,15900,1.0,5.0,9.0
2019-01-13,15900,1.0,5.0,9.0
2019-01-17,15900,1.0,5.0,9.0
2019-01-21,15900,1.0,5.0,9.0
2019-01-25,15900,1.0,4.0,9.0
2019-01-29,15900,1.0,4.0,9.0
2019-02-02,15900,1.0,5.0,9.0
2019-02-06,15900,1.0,5.0,9.0
2019-02-10,15900,1.0,5.0,9.0
2019-02-14,15900,1.0,5.0,9.0
2019-02-18,15900,1.0,5.0,9.0
2019-02-22,15900,1.0,4.0,9.0
2019-02-26,15900,1.0,4.0,9.0
2019-03-02,15900,1.0,3.0,9.0
2019-03-06,15900,1.0,3.0,9.0
2019-03-10,15900,1.0,3.0,9.0
2019-03-14,15900,1.0,3.0,9.0
2019-03-18,15900,1.0,3.0,9.0
2019-03-22,15900,1.0,3.0,9.0
2019-03-26,15900,1.0,3.0,9.0
2019-03-30,15900,1.0,3.0,9.0
2019-04-03,15900,1.0,3.0,9.0
2019-04-07,15900,1.0,3.0,9.0
2019-04-11,15900,1.0,3.0,9.0
2019-04-15,15900,1.0,3.0,9.0
2019-04-19,15900,1.0,4.0,9.0
2019-04-23,15900,1.0,3.0,9.0
2019-04-27,15900,1.0,3.0,9.0
2019-05-01,15900,1.0,4.0,9.0
2019-05-05,15900,1.0,3.0,9.0
2019-05-09,15900,1.0,3.0,9.0
2019-05-13,15900,1.0,4.0,9.0
2019-05-17,15900,1.0,4.0,9.0
2019-05-21,15900,1.0,4.0,9.0
2019-05-25,15900,1.0,3.0,9.0
2019-05-29,15900,1.0,3.0,9.0
2019-06-02,15900,1.0,4.0,9.0
2019-06-06,15900,1.0,4.0,9.0
2019-06-10,15900,1.0,6.0,9.0
2019-06-14,15900,1.0,4.0,9.0
2019-06-18,15900,1.0,4.0,9.0
2019-06-22,15900,1.0,4.0,9.0
2019-06-26,15900,1.0,5.0,9.0
2019-06-30,15900,1.0,4.0,9.0
2019-07-04,15900,1.0,4.0,9.0
2019-07-08,15900,1.0,4.0,9.0
2019-07-12,15900,1.0,4.0,9.0
2019-07-16,15900,1.0,4.0,9.0
2019-07-20,15900,1.0,4.0,9.0
2019-07-24,15900,1.0,4.0,9.0
2019-07-28,15900,1.0,4.0,9.0
2019-08-01,15900,1.0,4.0,9.0
2019-08-05,15900,1.0,4.0,9.0
2019-08-09,15900,1.0,4.0,9.0
2019-08-13,15900,1.0,4.0,9.0
2019-08-17,15900,1.0,4.0,9.0
2018-01-01,15900,1.0,4.0,9.0
2018-01-05,15900,1.0,4.0,9.0
2018-01-09,15900,1.0,4.0,9.0
2018-01-13,15900,1.0,4.0,9.0
2018-01-17,15900,1.0,4.0,9.0
2018-01-21,15900,1.0,4.0,9.0
2018-01-25,15900,1.0,3.0,9.0
2018-01-29,15900,1.0,3.0,9.0
2018-02-02,15900,1.0,3.0,9.0
2018-02-06,15900,1.0,3.0,9.0
2018-02-10,15900,1.0,3.0,9.0
2018-02-14,15900,1.0,3.0,9.0
2018-02-18,15900,1.0,3.0,9.0
2018-02-22,15900,1.0,4.0,9.0
2018-02-26,15900,1.0,3.0,9.0
2018-03-02,15900,1.0,3.0,9.0
2018-03-06,15900,1.0,3.0,9.0
2018-03-10,15900,1.0,3.0,9.0
2018-03-14,15900,1.0,3.0,9.0
2018-03-18,15900,1.0,3.0,9.0
2018-03-22,15900,1.0,4.0,9.0
2018-03-26,15900,1.0,4.0,9.0
2018-03-30,15900,1.0,4.0,9.0
2018-04-03,15900,1.0,4.0,9.0
2018-04-07,15900,1.0,4.0,9.0
2018-04-11,15900,1.0,4.0,9.0
2018-04-15,15900,1.0,4.0,9.0
2018-04-19,15900,1.0,5.0,9.0
2018-04-23,15900,1.0,5.0,9.0
2018-04-27,15900,1.0,5.0,9.0
2018-05-01,15900,1.0,5.0,9.0
2018-05-05,15900,1.0,5.0,9.0
2018-05-09,15900,1.0,4.0,9.0
2018-05-13,15900,1.0,4.0,9.0
2018-05-17,15900,1.0,4.0,9.0
2018-05-21,15900,1.0,4.0,9.0
2018-05-25,15900,1.0,4.0,9.0
2018-05-29,15900,1.0,5.0,9.0
2018-06-02,15900,1.0,5.0,9.0
2018-06-06,15900,1.0,6.0,9.0
2018-06-10,15900,1.0,6.0,9.0
2018-06-14,15900,1.0,5.0,9.0
2018-06-18,15900,1.0,5.0,9.0
2018-06-22,15900,1.0,5.0,9.0
2018-06-26,15900,1.0,5.0,9.0
2018-06-30,15900,1.0,5.0,9.0
2018-07-04,15900,1.0,5.0,9.0
2018-07-08,15900,1.0,5.0,9.0
2018-07-12,15900,1.0,5.0,9.0
2018-07-16,15900,1.0,5.0,9.0
2018-07-20,15900,1.0,5.0,9.0
2018-07-24,15900,1.0,5.0,9.0
2018-07-28,15900,1.0,4.0,9.0
2018-08-01,15900,1.0,4.0,9.0
2018-08-05,15900,1.0,5.0,9.0
2018-08-09,15900,1.0,4.0,9.0
2018-08-13,15900,1.0,4.0,9.0
2018-08-17,15900,1.0,4.0,9.0
2018-08-21,15900,1.0,4.0,9.0
2018-08-25,15900,1.0,4.0,9.0
2018-08-29,15900,1.0,4.0,9.0
2018-09-02,15900,1.0,4.0,9.0
2018-09-06,15900,1.0,4.0,9.0
2018-09-10,15900,1.0,3.0,9.0
2018-09-14,15900,1.0,4.0,9.0
2018-09-18,15900,1.0,3.0,9.0
2018-09-22,15900,1.0,3.0,9.0
2018-09-26,15900,1.0,4.0,9.0
2018-09-30,15900,1.0,3.0,9.0
2018-10-04,15900,1.0,3.0,9.0
2018-10-08,15900,1.0,4.0,9.0
2018-10-12,15900,1.0,4.0,9.0
2018-10-16,15900,1.0,4.0,9.0
2018-10-20,15900,1.0,5.0,9.0
2018-10-24,15900,1.0,5.0,9.0
2018-10-28,15900,1.0,6.0,9.0
2018-11-01,15900,1.0,5.0,9.0
2018-11-05,15900,1.0,5.0,9.0
2018-11-09,15900,1.0,5.0,9.0
2018-11-13,15900,1.0,5.0,9.0
2018-11-17,15900,1.0,5.0,9.0
2018-11-21,15900,1.0,6.0,9.0
2018-11-25,15900,1.0,6.0,9.0
2018-11-29,15900,1.0,6.0,9.0
2018-12-03,15900,1.0,6.0,9.0
2018-12-07,15900,1.0,5.0,9.0
2018-12-11,15900,1.0,6.0,9.0
2018-12-15,15900,1.0,6.0,9.0
2018-12-19,15900,1.0,6.0,9.0
2018-12-23,15900,1.0,6.0,9.0
2018-12-27,15900,1.0,5.0,9.0
2018-12-31,15900,1.0,5.0,9.0
2019-01-01,15950,,,
2019-01-05,15950,,,
2019-01-09,15950,,,
2019-01-13,15950,,,
2019-01-17,15950,,,
2019-01-21,15950,,,
2019-01-25,15950,,,
2019-01-29,15950,,,
2019-02-02,15950,,,
2019-02-06,15950,,,
2019-02-10,15950,,,
2019-02-14,15950,,,
2019-02-18,15950,,,
2019-02-22,15950,,,
2019-02-26,15950,,,
2019-03-02,15950,,,
2019-03-06,15950,,,
2019-03-10,15950,,,
2019-03-14,15950,,,
2019-03-18,15950,,,
2019-03-22,15950,,,
2019-03-26,15950,,,
2019-03-30,15950,,,
2019-04-03,15950,,,
2019-04-07,15950,,,
2019-04-11,15950,,,
2019-04-15,15950,,,
2019-04-19,15950,,,
2019-04-23,15950,,,
2019-04-27,15950,,,
2019-05-01,15950,,,
2019-05-05,15950,,,
2019-05-09,15950,,,
2019-05-13,15950,,,
2019-05-17,15950,,,
2019-05-21,15950,,,
2019-05-25,15950,,,
2019-05-29,15950,,,
2019-06-02,15950,,,
2019-06-06,15950,,,
2019-06-10,15950,,,
2019-06-14,15950,,,
2019-06-18,15950,,,
2019-06-22,15950,,,
2019-06-26,15950,,,
2019-06-30,15950,,,
2019-07-04,15950,,,
2019-07-08,15950,,,
2019-07-12,15950,,,
2019-07-16,15950,,,
2019-07-20,15950,,,
2019-07-24,15950,,,
2019-07-28,15950,,,
2019-08-01,15950,,,
2019-08-05,15950,,,
2019-08-09,15950,,,
2019-08-13,15950,,,
2019-08-17,15950,,,
2018-01-01,15950,,,
2018-01-05,15950,,,
2018-01-09,15950,,,
2018-01-13,15950,,,
2018-01-17,15950,,,
2018-01-21,15950,,,
2018-01-25,15950,,,
2018-01-29,15950,,,
2018-02-02,15950,,,
2018-02-06,15950,,,
2018-02-10,15950,,,
2018-02-14,15950,,,
2018-02-18,15950,,,
2018-02-22,15950,,,
2018-02-26,15950,,,
2018-03-02,15950,,,
2018-03-06,15950,,,
2018-03-10,15950,,,
2018-03-14,15950,,,
2018-03-18,15950,,,
2018-03-22,15950,,,
2018-03-26,15950,,,
2018-03-30,15950,,,
2018-04-03,15950,,,
2018-04-07,15950,,,
2018-04-11,15950,,,
2018-04-15,15950,,,
2018-04-19,15950,,,
2018-04-23,15950,,,
2018-04-27,15950,,,
2018-05-01,15950,,,
2018-05-05,15950,,,
2018-05-09,15950,,,
2018-05-13,15950,,,
2018-05-17,15950,,,
2018-05-21,15950,,,
2018-05-25,15950,,,
2018-05-29,15950,,,
2018-06-02,15950,,,
2018-06-06,15950,,,
2018-06-10,15950,,,
2018-06-14,15950,,,
2018-06-18,15950,,,
2018-06-22,15950,,,
2018-06-26,15950,,,
2018-06-30,15950,,,
2018-07-04,15950,,,
2018-07-08,15950,,,
2018-07-12,15950,,,
2018-07-16,15950,,,
2018-07-20,15950,,,
2018-07-24,15950,,,
2018-07-28,15950,,,
2018-08-01,15950,,,
2018-08-05,15950,,,
2018-08-09,15950,,,
2018-08-13,15950,,,
2018-08-17,15950,,,
2018-08-21,15950,,,
2018-08-25,15950,,,
2018-08-29,15950,,,
2018-09-02,15950,,,
2018-09-06,15950,,,
2018-09-10,15950,,,
2018-09-14,15950,,,
2018-09-18,15950,,,
2018-09-22,15950,,,
2018-09-26,15950,,,
2018-09-30,15950,,,
2018-10-04,15950,,,
2018-10-08,15950,,,
2018-10-12,15950,,,
2018-10-16,15950,,,
2018-10-20,15950,,,
2018-10-24,15950,,,
2018-10-28,15950,,,
2018-11-01,15950,,,
2018-11-05,15950,,,
2018-11-09,15950,,,
2018-11-13,15950,,,
2018-11-17,15950,,,
2018-11-21,15950,,,
2018-11-25,15950,,,
2018-11-29,15950,,,
2018-12-03,15950,,,
2018-12-07,15950,,,
2018-12-11,15950,,,
2018-12-15,15950,,,
2018-12-19,15950,,,
2018-12-23,15950,,,
2018-12-27,15950,,,
2018-12-31,15950,,,
2019-01-01,16100,1.0,4.0,9.0
2019-01-05,16100,1.0,4.0,9.0
2019-01-09,16100,1.0,5.0,9.0
2019-01-13,16100,1.0,5.0,9.0
2019-01-17,16100,1.0,5.0,9.0
2019-01-21,16100,1.0,5.0,9.0
2019-01-25,16100,1.0,5.0,9.0
2019-01-29,16100,1.0,5.0,9.0
2019-02-02,16100,1.0,5.0,9.0
2019-02-06,16100,1.0,5.0,9.0
2019-02-10,16100,1.0,5.0,9.0
2019-02-14,16100,1.0,5.0,9.0
2019-02-18,16100,1.0,5.0,9.0
2019-02-22,16100,1.0,5.0,9.0
2019-02-26,16100,1.0,5.0,9.0
2019-03-02,16100,1.0,5.0,9.0
2019-03-06,16100,1.0,4.0,9.0
2019-03-10,16100,1.0,4.0,9.0
2019-03-14,16100,1.0,4.0,9.0
2019-03-18,16100,1.0,5.0,9.0
2019-03-22,16100,1.0,5.0,9.0
2019-03-26,16100,1.0,5.0,9.0
2019-03-30,16100,1.0,5.0,9.0
2019-04-03,16100,1.0,5.0,9.0
2019-04-07,16100,1.0,5.0,9.0
2019-04-11,16100,1.0,5.0,9.0
2019-04-15,16100,1.0,5.0,9.0
2019-04-19,16100,1.0,5.0,9.0
2019-04-23,16100,1.0,5.0,9.0
2019-04-27,16100,1.0,5.0,9.0
2019-05-01,16100,1.0,5.0,9.0
2019-05-05,16100,1.0,5.0,9.0
2019-05-09,16100,1.0,5.0,9.0
2019-05-13,16100,1.0,5.0,9.0
2019-05-17,16100,1.0,5.0,9.0
2019-05-21,16100,1.0,5.0,9.0
2019-05-25,16100,1.0,5.0,9.0
2019-05-29,16100,1.0,5.0,9.0
2019-06-02,16100,1.0,5.0,9.0
2019-06-06,16100,1.0,5.0,9.0
2019-06-10,16100,1.0,7.0,9.0
2019-06-14,16100,1.0,6.0,9.0
2019-06-18,16100,1.0,6.0,9.0
2019-06-22,16100,1.0,5.0,9.0
2019-06-26,16100,1.0,5.0,9.0
2019-06-30,16100,1.0,5.0,9.0
2019-07-04,16100,1.0,5.0,9.0
2019-07-08,16100,1.0,5.0,9.0
2019-07-12,16100,1.0,6.0,9.0
2019-07-16,16100,1.0,5.0,9.0
2019-07-20,16100,1.0,5.0,9.0
2019-07-24,16100,1.0,5.0,9.0
2019-07-28,16100,1.0,5.0,9.0
2019-08-01,16100,1.0,5.0,9.0
2019-08-05,16100,1.0,5.0,9.0
2019-08-09,16100,1.0,5.0,9.0
2019-08-13,16100,1.0,5.0,9.0
2019-08-17,16100,1.0,5.0,9.0
2018-01-01,16100,1.0,3.0,9.0
2018-01-05,16100,1.0,3.0,9.0
2018-01-09,16100,1.0,3.0,9.0
2018-01-13,16100,1.0,3.0,9.0
2018-01-17,16100,1.0,3.0,9.0
2018-01-21,16100,1.0,3.0,9.0
2018-01-25,16100,1.0,3.0,9.0
2018-01-29,16100,1.0,3.0,9.0
2018-02-02,16100,1.0,3.0,9.0
2018-02-06,16100,1.0,3.0,9.0
2018-02-10,16100,1.0,3.0,9.0
2018-02-14,16100,1.0,4.0,9.0
2018-02-18,16100,1.0,4.0,9.0
2018-02-22,16100,1.0,4.0,9.0
2018-02-26,16100,1.0,4.0,9.0
2018-03-02,16100,1.0,3.0,9.0
2018-03-06,16100,1.0,3.0,9.0
2018-03-10,16100,1.0,3.0,9.0
2018-03-14,16100,1.0,3.0,9.0
2018-03-18,16100,1.0,4.0,9.0
2018-03-22,16100,1.0,3.0,9.0
2018-03-26,16100,1.0,4.0,9.0
2018-03-30,16100,1.0,4.0,9.0
2018-04-03,16100,1.0,3.0,9.0
2018-04-07,16100,1.0,3.0,9.0
2018-04-11,16100,1.0,3.0,9.0
2018-04-15,16100,1.0,3.0,9.0
2018-04-19,16100,1.0,3.0,9.0
2018-04-23,16100,1.0,3.0,9.0
2018-04-27,16100,1.0,3.0,9.0
2018-05-01,16100,1.0,3.0,9.0
2018-05-05,16100,1.0,3.0,9.0
2018-05-09,16100,1.0,3.0,9.0
2018-05-13,16100,1.0,3.0,9.0
2018-05-17,16100,1.0,3.0,9.0
2018-05-21,16100,1.0,3.0,9.0
2018-05-25,16100,1.0,3.0,9.0
2018-05-29,16100,1.0,3.0,9.0
2018-06-02,16100,1.0,3.0,9.0
2018-06-06,16100,1.0,5.0,9.0
2018-06-10,16100,1.0,5.0,9.0
2018-06-14,16100,1.0,5.0,9.0
2018-06-18,16100,1.0,4.0,9.0
2018-06-22,16100,1.0,3.0,9.0
2018-06-26,16100,1.0,3.0,9.0
2018-06-30,16100,1.0,3.0,9.0
2018-07-04,16100,1.0,3.0,9.0
2018-07-08,16100,1.0,3.0,9.0
2018-07-12,16100,1.0,3.0,9.0
2018-07-16,16100,1.0,3.0,9.0
2018-07-20,16100,1.0,3.0,9.0
2018-07-24,16100,1.0,3.0,9.0
2018-07-28,16100,1.0,3.0,9.0
2018-08-01,16100,1.0,4.0,9.0
2018-08-05,16100,1.0,4.0,9.0
2018-08-09,16100,1.0,3.0,9.0
2018-08-13,16100,1.0,4.0,9.0
2018-08-17,16100,1.0,3.0,9.0
2018-08-21,16100,1.0,4.0,9.0
2018-08-25,16100,1.0,4.0,9.0
2018-08-29,16100,1.0,4.0,9.0
2018-09-02,16100,1.0,5.0,9.0
2018-09-06,16100,1.0,4.0,9.0
2018-09-10,16100,1.0,3.0,9.0
2018-09-14,16100,1.0,4.0,9.0
2018-09-18,16100,1.0,3.0,9.0
2018-09-22,16100,1.0,4.0,9.0
2018-09-26,16100,1.0,4.0,9.0
2018-09-30,16100,1.0,4.0,9.0
2018-10-04,16100,1.0,4.0,9.0
2018-10-08,16100,1.0,4.0,9.0
2018-10-12,16100,1.0,5.0,9.0
2018-10-16,16100,1.0,5.0,9.0
2018-10-20,16100,1.0,4.0,9.0
2018-10-24,16100,1.0,4.0,9.0
2018-10-28,16100,1.0,4.0,9.0
2018-11-01,16100,1.0,4.0,9.0
2018-11-05,16100,1.0,4.0,9.0
2018-11-09,16100,1.0,4.0,9.0
2018-11-13,16100,1.0,4.0,9.0
2018-11-17,16100,1.0,4.0,9.0
2018-11-21,16100,1.0,4.0,9.0
2018-11-25,16100,1.0,4.0,9.0
2018-11-29,16100,1.0,4.0,9.0
2018-12-03,16100,1.0,5.0,9.0
2018-12-07,16100,1.0,5.0,9.0
2018-12-11,16100,1.0,5.0,9.0
2018-12-15,16100,1.0,5.0,9.0
2018-12-19,16100,1.0,5.0,9.0
2018-12-23,16100,1.0,4.0,9.0
2018-12-27,16100,1.0,4.0,9.0
2018-12-31,16100,1.0,4.0,9.0
2019-01-01,16150,1.0,5.0,9.0
2019-01-05,16150,1.0,4.0,9.0
2019-01-09,16150,1.0,3.0,9.0
2019-01-13,16150,1.0,3.0,9.0
2019-01-17,16150,1.0,2.0,9.0
2019-01-21,16150,1.0,2.0,9.0
2019-01-25,16150,1.0,2.0,9.0
2019-01-29,16150,1.0,2.0,9.0
2019-02-02,16150,1.0,2.0,9.0
2019-02-06,16150,1.0,2.0,9.0
2019-02-10,16150,1.0,2.0,9.0
2019-02-14,16150,1.0,2.0,9.0
2019-02-18,16150,1.0,2.0,9.0
2019-02-22,16150,1.0,3.0,9.0
2019-02-26,16150,1.0,3.0,9.0
2019-03-02,16150,1.0,2.0,9.0
2019-03-06,16150,1.0,2.0,9.0
2019-03-10,16150,1.0,2.0,9.0
2019-03-14,16150,1.0,1.0,9.0
2019-03-18,16150,1.0,1.0,9.0
2019-03-22,16150,1.0,1.0,9.0
2019-03-26,16150,1.0,1.0,9.0
2019-03-30,16150,1.0,2.0,9.0
2019-04-03,16150,1.0,2.0,9.0
2019-04-07,16150,1.0,2.0,9.0
2019-04-11,16150,1.0,3.0,9.0
2019-04-15,16150,1.0,3.0,9.0
2019-04-19,16150,1.0,4.0,9.0
2019-04-23,16150,1.0,2.0,9.0
2019-04-27,16150,1.0,2.0,9.0
2019-05-01,16150,1.0,2.0,9.0
2019-05-05,16150,1.0,3.0,9.0
2019-05-09,16150,1.0,3.0,9.0
2019-05-13,16150,1.0,3.0,9.0
2019-05-17,16150,1.0,4.0,9.0
2019-05-21,16150,1.0,4.0,9.0
2019-05-25,16150,1.0,4.0,9.0
2019-05-29,16150,1.0,5.0,9.0
2019-06-02,16150,1.0,5.0,9.0
2019-06-06,16150,1.0,5.0,9.0
2019-06-10,16150,1.0,6.0,9.0
2019-06-14,16150,1.0,6.0,9.0
2019-06-18,16150,1.0,6.0,9.0
2019-06-22,16150,1.0,6.0,9.0
2019-06-26,16150,1.0,5.0,9.0
2019-06-30,16150,1.0,5.0,9.0
2019-07-04,16150,1.0,5.0,9.0
2019-07-08,16150,1.0,5.0,9.0
2019-07-12,16150,1.0,6.0,9.0
2019-07-16,16150,1.0,6.0,9.0
2019-07-20,16150,1.0,6.0,9.0
2019-07-24,16150,1.0,6.0,9.0
2019-07-28,16150,1.0,6.0,9.0
2019-08-01,16150,1.0,6.0,9.0
2019-08-05,16150,1.0,6.0,9.0
2019-08-09,16150,1.0,5.0,9.0
2019-08-13,16150,1.0,5.0,9.0
2019-08-17,16150,1.0,5.0,9.0
2018-01-01,16150,1.0,4.0,9.0
2018-01-05,16150,1.0,4.0,9.0
2018-01-09,16150,1.0,4.0,9.0
2018-01-13,16150,1.0,3.0,9.0
2018-01-17,16150,1.0,3.0,9.0
2018-01-21,16150,1.0,3.0,9.0
2018-01-25,16150,1.0,2.0,9.0
2018-01-29,16150,1.0,2.0,9.0
2018-02-02,16150,1.0,3.0,9.0
2018-02-06,16150,1.0,3.0,9.0
2018-02-10,16150,1.0,3.0,9.0
2018-02-14,16150,1.0,3.0,9.0
2018-02-18,16150,1.0,3.0,9.0
2018-02-22,16150,1.0,3.0,9.0
2018-02-26,16150,1.0,3.0,9.0
2018-03-02,16150,1.0,2.0,9.0
2018-03-06,16150,1.0,2.0,9.0
2018-03-10,16150,1.0,2.0,9.0
2018-03-14,16150,1.0,2.0,9.0
2018-03-18,16150,1.0,2.0,9.0
2018-03-22,16150,1.0,2.0,9.0
2018-03-26,16150,1.0,2.0,8.0
2018-03-30,16150,1.0,2.0,9.0
